step,objective,gradient_norm,minor_radius_log_shift,vertical_elongation_shift,helical_ripple_amplitude,magnetic_shear_shift,aspect,mean_iota,qa_residual,kperp_eff2,growth_rate,frequency,linear_heat_flux_weight,quasilinear_heat_flux,nonlinear_heat_flux_mean,nonlinear_heat_flux_cv,nonlinear_heat_flux_trend
86,0.008474103543763408,0.0071935804211765144,0.003074495176896272,0.09092265883708972,-0.0010929439474879888,-0.00944005650862324,6.993145541199495,0.4098757854408538,0.0002805614988923885,0.3680812819681055,0.028261053651526737,-0.1729482524932977,0.3843804656581865,0.022134371186605446,0.008456351143091902,0.005787298281018621,0.019630600935293802
87,0.00846770846674522,0.006605711580997921,0.003728608237218951,0.08781980965983302,-0.0010352720402896339,-0.008361157500813418,6.9907175479148735,0.41002319480993116,0.0002733789739760218,0.3680216171862635,0.028251793454033298,-0.17291565875343126,0.384213580819173,0.022121097417853584,0.008451287320165948,0.005793833674266157,0.019652960347932125
88,0.008461432764565593,0.005209316919143986,0.004235056605764744,0.08475533412888524,-0.0006816350022342736,-0.007356615590473496,6.988796387519477,0.410148288102197,0.00023464436908799175,0.367953956051745,0.02824313753339386,-0.1728937028309648,0.38399609664407797,0.022105866219331943,0.00844545535413909,0.005799948591484359,0.019673881369058323
89,0.008456334272431492,0.002283221354761803,0.004571696195635309,0.08170839554212746,-0.00011953783143776853,-0.0064464732295477795,6.987454391040716,0.41024950734108734,0.00020115439334438028,0.367893194269545,0.028235799191589053,-0.17287959647150128,0.3838008059584037,0.022092531179045704,0.008440295119961142,0.005805137252832724,0.019691633515104313
90,0.008454209515469617,0.003891025777849488,0.004728531182438971,0.0786646051173275,0.0004574085935439132,-0.005644346511892493,6.986723817302232,0.41032981479704594,0.0002162877688079649,0.3678568322255628,0.02823054952816946,-0.1728670967875391,0.3837308711446814,0.022086581818660484,0.00843787180396898,0.005808851646430679,0.01970434177264311
91,0.00845335183625232,0.005860204487384532,0.004707466409189545,0.07561461607153933,0.0008384433794003101,-0.004958712507640743,6.986597360942828,0.41039375441145387,0.000250562791081295,0.367831761347221,0.028226644695399785,-0.1728493909305713,0.38371470154759296,0.022084101380986765,0.008436715336500929,0.0058116158903898695,0.019713799271734923
92,0.008451482877481022,0.006456356682828509,0.004521333910442108,0.07255291742522352,0.0009444233538491054,-0.004394068803424526,6.987031475770155,0.41044274674038783,0.0002624965918743084,0.3677999387118124,0.02822309321263577,-0.1728239188741943,0.38365177080975815,0.02207961152742471,0.008434770527552059,0.005814131022198364,0.019722404496105676
93,0.008448060238445462,0.006124627956291615,0.004192319065285168,0.06947732465408442,0.0007812852736902034,-0.003951437663721837,6.9879517621347915,0.41047638012945564,0.00024450109580554264,0.3677577305263047,0.02821960075588774,-0.1727908668814224,0.3835229304710546,0.022071998248274327,0.00843162547450284,0.005816605305205924,0.019730869988960138
94,0.008443809694185818,0.004946104129572476,0.0037499360353764485,0.06638885348852744,0.0004084702016530787,-0.0036284948841222835,6.989259657100938,0.41049333122876064,0.0002130886505229673,0.36771182805612623,0.02821637963668487,-0.17275214481472484,0.38336701354898517,0.022063260621091256,0.008428039972624703,0.005818888193020048,0.019738680668214093
95,0.00844023690350668,0.004507853978216475,0.003228694506323796,0.06329177545329648,-4.834061241274114e-05,-0.003419527256237568,6.990840042143125,0.41049099199784655,0.00020018922115570774,0.36767559766157404,0.028213976742634615,-0.17271179876459836,0.3832599948938443,0.02205739648841935,0.008425525672856343,0.0058205917079537945,0.01974450909462505
96,0.00843760610024108,0.005640069631014376,0.0026656091999218193,0.06019392213436051,-0.000403596850964401,-0.003315156958712747,6.992569340569118,0.410465718681792,0.00021278715314699745,0.36765209516752,0.028212459009533366,-0.17267580411434338,0.3832181237016724,0.022055210106413512,0.008424392519682394,0.0058216679248939565,0.019748191282890754
97,0.008434502992391672,0.00586695741480478,0.0020976919558535023,0.05710718451879593,-0.0005297695501496178,-0.0033018987115965314,6.994323862823461,0.41041646165263945,0.00022157249010856526,0.367629240356157,0.028211181436973556,-0.1726482451483955,0.3831708634717587,0.022052862430688113,0.008423203504522993,0.005822573983656233,0.019751291292901915
98,0.008430475271839382,0.00475033401671665,0.0015595773287091796,0.05404745430596054,-0.0004083533423434769,-0.003362277141037657,6.995987896399159,0.41034627212098046,0.0002130806799200261,0.36760164067661893,0.028209830670870926,-0.1726296633330997,0.3830860468909438,0.022048580554364896,0.008421298455472528,0.005823532089188579,0.019754569380928386
99,0.00842651152718105,0.0025294630263490445,0.001081449896656862,0.05103371077951345,-0.00010654194105153486,-0.003475765184411596,6.997460657271472,0.4102614076672245,0.00020091743233437221,0.36757522895358835,0.02820864163314639,-0.172617815699484,0.38299667459775055,0.022044091432325944,0.008419333036673329,0.0058243755970391175,0.01975745538478119
100,0.008423840720419273,0.002077349475574677,0.0006873964435168739,0.048086485107838174,0.0002350667598610754,-0.0036203132975487617,6.998661663531757,0.410170645202611,0.00020442715886515245,0.36755824150532224,0.028207960268717743,-0.17260807718606974,0.38294959983442667,0.022041868220960128,0.00841824274600385,0.005824859008962561,0.019759109346731446
101,0.00842221231856428,0.0034087571525791057,0.00039425711286587714,0.04522588853428942,0.0004615059662201774,-0.0037742941217704133,6.999534438691914,0.4100831049314942,0.00021656716506091226,0.36754769156763173,0.02820759432861984,-0.17259535831066677,0.3829282537281117,0.022040986284106116,0.008417684055852146,0.005825118649659077,0.019759997690649966
102,0.008420626583499947,0.0037642194101169505,0.00021100905985727033,0.04246971275624757,0.0004902422016335421,-0.003918378722306179,7.000048629564753,0.4100052556063252,0.00021860343847551674,0.3675355409650725,0.028207111826225116,-0.17257692233873764,0.3828880106367443,0.022039021528215706,0.008416748313471653,0.005825461009157578,0.01976116905208433
103,0.00841895317584462,0.0031828420426649124,0.00013870384033673268,0.03983510307185899,0.0003210512745428093,-0.004033951042886602,7.000200461318471,0.4099409496189087,0.00020818212074850782,0.367520482871649,0.028206403434620386,-0.17255270174115586,0.3828291372925593,0.02203598220287369,0.008415442637134887,0.00582596368103241,0.0197628889131591
104,0.008417613933860214,0.002250042938145105,0.00017095217857896294,0.03734002137389558,2.4718726346307227e-05,-0.004101712603477084,7.000011197303805,0.4098920534282791,0.00020004948873618932,0.3675082521450005,0.028205696072707922,-0.17252492891687574,0.38277922011041826,0.022033289624860262,0.008414300260515852,0.005826465661088429,0.01976460640835105
105,0.008417059603993578,0.003152824201347453,0.00029489023125337915,0.03498924102586369,-0.00026594586076842834,-0.004115225646243169,6.999523391063005,0.4098558918415024,0.00020564937971611694,0.3675032620275301,0.028205185834772526,-0.17249787731785832,0.38276448907865196,0.022032342282868773,0.008413845128149194,0.005826827776026576,0.01976584536398413
106,0.00841670424431219,0.004072021699403458,0.0004925192425706325,0.032784102028612004,-0.00042780028181639546,-0.004071472671794351,6.998796711312873,0.40982936803732856,0.0002143125399697293,0.3675006490654179,0.0282046394872252,-0.17247551610345774,0.3827590906353206,0.0220317614185472,0.008413555726409878,0.005827215540285656,0.019767172077960807
107,0.008415872055898695,0.004072380892219183,0.0007423010187541805,0.03072346541595118,-0.00041053719901573514,-0.003969926865268998,6.9979026870819085,0.40981105238905646,0.00021321565735171855,0.36749467536135694,0.028203795303193863,-0.17245946124732223,0.38273199809466646,0.02202990067739787,0.008412808956471302,0.005827814736308139,0.01976922219535597
108,0.008414644036400291,0.0033673383118349005,0.0010208946236012729,0.02880420534414229,-0.00023759875707110527,-0.003812068136151393,6.996918956648744,0.4098013107130379,0.00020452173494302697,0.36748594491564956,0.02820270652482792,-0.17244894468766134,0.38268813697329834,0.022027048993809282,0.008411708896508573,0.00582858762536341,0.019771866596627715
109,0.008413581603380817,0.002956454508254496,0.0013049143123819314,0.0270212656257099,6.663549757213535e-06,-0.003601314287465995,6.995923337963612,0.4098019331601515,0.00020000359670147252,0.36747916163995353,0.028201631569713923,-0.17244123007287465,0.3826554995769734,0.022024737475661,0.008410826400447593,0.005829350791984718,0.019774477735709842
110,0.008412849425722301,0.0033831376663181673,0.0015725807015428074,0.025367393898430318,0.00020610300384657688,-0.003343260909482645,6.994988209189325,0.4098152104272546,0.00020341173812486182,0.3674757360162899,0.02820067772051381,-0.17243255649647346,0.38264287356475163,0.022023471147573657,0.008410346315979263,0.005830028054305735,0.019776794959416078
