t,heat_flux,wphi,wg
7.0049674987792969e+01,2.5411109924316406e+01,6.6122870445251465e+00,5.4091754150390625e+02
7.2549827575683594e+01,2.3328495025634766e+01,7.0524973869323730e+00,5.5178082275390625e+02
7.5049980163574219e+01,2.1155824661254883e+01,6.7890791893005371e+00,5.4110650634765625e+02
7.7550132751464844e+01,2.0553358078002930e+01,6.6551156044006348e+00,5.2826452636718750e+02
8.0050285339355469e+01,1.7675424575805664e+01,6.6310214996337891e+00,5.0686712646484375e+02
8.2550437927246094e+01,1.6616703033447266e+01,6.1855177879333496e+00,4.7650109863281250e+02
8.5050590515136719e+01,1.5996919631958008e+01,5.7822828292846680e+00,4.4943884277343750e+02
8.7550743103027344e+01,1.4732710838317871e+01,5.7130446434020996e+00,4.2672622680664062e+02
9.0050895690917969e+01,1.4188907623291016e+01,5.1383237838745117e+00,4.0296780395507812e+02
9.2551048278808594e+01,1.4938180923461914e+01,4.7385320663452148e+00,3.9055426025390625e+02
9.5051200866699219e+01,1.4993760108947754e+01,4.6200051307678223e+00,3.8703326416015625e+02
9.7551353454589844e+01,1.5271070480346680e+01,4.6866250038146973e+00,3.8671771240234375e+02
1.0005150604248047e+02,1.5512428283691406e+01,4.8971147537231445e+00,3.8954006958007812e+02
1.0255165863037109e+02,1.5891624450683594e+01,4.5276370048522949e+00,3.9615170288085938e+02
1.0505181121826172e+02,1.5652220726013184e+01,4.7135772705078125e+00,4.0233007812500000e+02
1.0755196380615234e+02,1.5550105094909668e+01,4.9846596717834473e+00,4.0445300292968750e+02
1.1005211639404297e+02,1.6239585876464844e+01,4.7856378555297852e+00,4.0894869995117188e+02
1.1255226898193359e+02,1.7032844543457031e+01,4.9435086250305176e+00,4.1750854492187500e+02
1.1505242156982422e+02,1.9018074035644531e+01,4.9707965850830078e+00,4.3346765136718750e+02
1.1755257415771484e+02,1.9825046539306641e+01,5.2033205032348633e+00,4.5540078735351562e+02
1.2005272674560547e+02,1.8301156997680664e+01,5.5006694793701172e+00,4.6772885131835938e+02
1.2255287933349609e+02,1.8042356491088867e+01,5.5933856964111328e+00,4.6598538208007812e+02
1.2505303192138672e+02,1.7177522659301758e+01,5.4015922546386719e+00,4.5939755249023438e+02
1.2755318450927734e+02,1.8077602386474609e+01,5.4573125839233398e+00,4.5475595092773438e+02
1.3005332946777344e+02,1.6770280838012695e+01,5.6873288154602051e+00,4.5216049194335938e+02
1.3255348205566406e+02,1.5086461067199707e+01,5.1199717521667480e+00,4.3480453491210938e+02
1.3505363464355469e+02,1.5359741210937500e+01,4.8294630050659180e+00,4.1762438964843750e+02
1.3755378723144531e+02,1.6835186004638672e+01,4.7859692573547363e+00,4.1657183837890625e+02
1.4005393981933594e+02,1.7948947906494141e+01,4.9707288742065430e+00,4.3114715576171875e+02
1.4255409240722656e+02,1.8913076400756836e+01,4.8566365242004395e+00,4.5002621459960938e+02
1.4505424499511719e+02,1.9806222915649414e+01,5.0102543830871582e+00,4.7228924560546875e+02
1.4755439758300781e+02,2.0243883132934570e+01,5.1693425178527832e+00,4.9164129638671875e+02
1.5000454711914062e+02,2.0243883132934570e+01,5.1693425178527832e+00,4.9164129638671875e+02
