t,heat_flux,wphi,wg
3.5006213378906250e+02,1.8934894561767578e+01,8.4422559738159180e+00,5.2205487060546875e+02
3.5256213378906250e+02,1.8235795974731445e+01,7.9532113075256348e+00,4.9781292724609375e+02
3.5506213378906250e+02,1.8283143997192383e+01,8.4880571365356445e+00,4.7994207763671875e+02
3.5756216430664062e+02,1.7411550521850586e+01,7.6841554641723633e+00,4.6396444702148438e+02
3.6006216430664062e+02,1.7758466720581055e+01,7.0355958938598633e+00,4.5385028076171875e+02
3.6256216430664062e+02,1.8546453475952148e+01,7.0917391777038574e+00,4.4994503784179688e+02
3.6506219482421875e+02,1.9137687683105469e+01,7.2979006767272949e+00,4.5557037353515625e+02
3.6756216430664062e+02,1.9008781433105469e+01,7.4990258216857910e+00,4.5798440551757812e+02
3.7006213378906250e+02,1.9196455001831055e+01,7.6884918212890625e+00,4.6081283569335938e+02
3.7256207275390625e+02,1.8490392684936523e+01,7.9962143898010254e+00,4.5976733398437500e+02
3.7506204223632812e+02,1.8870651245117188e+01,7.9331402778625488e+00,4.5714617919921875e+02
3.7756201171875000e+02,1.8920234680175781e+01,8.0772562026977539e+00,4.5765023803710938e+02
3.8006198120117188e+02,1.7474601745605469e+01,7.7566437721252441e+00,4.5358734130859375e+02
3.8256195068359375e+02,1.9003147125244141e+01,7.6926050186157227e+00,4.4982644653320312e+02
3.8506188964843750e+02,1.8344562530517578e+01,7.5856528282165527e+00,4.5126232910156250e+02
3.8756185913085938e+02,1.9011802673339844e+01,7.2912325859069824e+00,4.5072869873046875e+02
3.9006182861328125e+02,2.0180551528930664e+01,7.2178349494934082e+00,4.5876803588867188e+02
3.9256176757812500e+02,2.0629823684692383e+01,7.0738711357116699e+00,4.7358090209960938e+02
3.9506173706054688e+02,2.2029054641723633e+01,7.6471199989318848e+00,4.9158514404296875e+02
3.9756170654296875e+02,2.2584211349487305e+01,8.0615940093994141e+00,5.1654833984375000e+02
4.0006167602539062e+02,2.3189775466918945e+01,7.5980648994445801e+00,5.3844805908203125e+02
4.0256164550781250e+02,2.4738243103027344e+01,8.1621646881103516e+00,5.6331921386718750e+02
4.0506158447265625e+02,2.5941503524780273e+01,8.8196783065795898e+00,5.9514440917968750e+02
4.0756155395507812e+02,2.7063127517700195e+01,8.8106155395507812e+00,6.2812036132812500e+02
4.1006152343750000e+02,2.8060031890869141e+01,9.7392129898071289e+00,6.6073535156250000e+02
4.1256146240234375e+02,2.8710275650024414e+01,1.0081746101379395e+01,6.9157128906250000e+02
4.1506152343750000e+02,2.9579107284545898e+01,1.0871177673339844e+01,7.2017309570312500e+02
4.1756167602539062e+02,2.8946866989135742e+01,1.1137901306152344e+01,7.4135571289062500e+02
4.2006182861328125e+02,2.8498249053955078e+01,1.3395593643188477e+01,7.5499700927734375e+02
4.2256198120117188e+02,2.7685140609741211e+01,1.1162502288818359e+01,7.5953662109375000e+02
4.2506213378906250e+02,2.7858953475952148e+01,1.2272792816162109e+01,7.5669677734375000e+02
4.2756228637695312e+02,2.5940065383911133e+01,1.1317154884338379e+01,7.4283935546875000e+02
4.3006243896484375e+02,2.6825704574584961e+01,1.1142585754394531e+01,7.2641558837890625e+02
4.3256259155273438e+02,2.7256938934326172e+01,1.0822617530822754e+01,7.2046789550781250e+02
4.3506274414062500e+02,2.5730592727661133e+01,1.2206517219543457e+01,7.1202832031250000e+02
4.3756289672851562e+02,2.2852975845336914e+01,1.0955651283264160e+01,6.8496697998046875e+02
4.4006304931640625e+02,2.1813392639160156e+01,1.0387823104858398e+01,6.4688061523437500e+02
4.4256320190429688e+02,2.0850397109985352e+01,9.4591646194458008e+00,6.1241082763671875e+02
4.4506335449218750e+02,2.0996059417724609e+01,9.1447725296020508e+00,5.8702001953125000e+02
4.4756350708007812e+02,2.0556249618530273e+01,8.7269754409790039e+00,5.7164251708984375e+02
4.5001364135742188e+02,2.0556249618530273e+01,8.7269754409790039e+00,5.7164251708984375e+02
