t,heat_flux,wphi,wg
3.9005722045898438e+02,7.7256946563720703e+00,4.7888307571411133e+00,3.6654846191406250e+02
3.9255718994140625e+02,7.8147335052490234e+00,5.6354198455810547e+00,3.6535363769531250e+02
3.9505712890625000e+02,7.8347425460815430e+00,6.2019805908203125e+00,3.6320709228515625e+02
3.9755709838867188e+02,7.8835973739624023e+00,5.5630068778991699e+00,3.6209027099609375e+02
4.0005706787109375e+02,7.9995698928833008e+00,4.5096302032470703e+00,3.6237704467773438e+02
4.0255700683593750e+02,7.8768968582153320e+00,4.6051664352416992e+00,3.6129797363281250e+02
4.0505697631835938e+02,8.1450386047363281e+00,5.8083086013793945e+00,3.6026007080078125e+02
4.0755694580078125e+02,8.1732044219970703e+00,6.7711625099182129e+00,3.6018887329101562e+02
4.1005691528320312e+02,7.8684816360473633e+00,6.0022563934326172e+00,3.6016754150390625e+02
4.1255688476562500e+02,7.5873546600341797e+00,4.5555715560913086e+00,3.5773281860351562e+02
4.1505691528320312e+02,7.7167930603027344e+00,4.3747296333312988e+00,3.5437692260742188e+02
4.1755706787109375e+02,7.8117218017578125e+00,5.4408588409423828e+00,3.5192327880859375e+02
4.2005722045898438e+02,7.6588020324707031e+00,6.3403692245483398e+00,3.4979711914062500e+02
4.2255737304687500e+02,7.3663582801818848e+00,6.0463490486145020e+00,3.4812902832031250e+02
4.2505752563476562e+02,7.1071577072143555e+00,5.0588679313659668e+00,3.4541510009765625e+02
4.2755767822265625e+02,7.2492570877075195e+00,4.5055651664733887e+00,3.4284930419921875e+02
4.3005783081054688e+02,7.5264005661010742e+00,5.0549826622009277e+00,3.4241192626953125e+02
4.3255798339843750e+02,7.8332114219665527e+00,5.9600811004638672e+00,3.4419763183593750e+02
4.3505813598632812e+02,7.8525538444519043e+00,5.6918783187866211e+00,3.4840167236328125e+02
4.3755828857421875e+02,7.8941287994384766e+00,4.4050393104553223e+00,3.5366833496093750e+02
4.4005844116210938e+02,8.0314178466796875e+00,3.5312328338623047e+00,3.5885046386718750e+02
4.4255859375000000e+02,8.6885261535644531e+00,3.7913982868194580e+00,3.6654299926757812e+02
4.4505874633789062e+02,9.0943183898925781e+00,4.7577981948852539e+00,3.7736151123046875e+02
4.4755889892578125e+02,9.0494422912597656e+00,5.0636973381042480e+00,3.8778076171875000e+02
4.5000903320312500e+02,9.0494422912597656e+00,5.0636973381042480e+00,3.8778076171875000e+02
