step,objective,gradient_norm,minor_radius_log_shift,vertical_elongation_shift,helical_ripple_amplitude,magnetic_shear_shift,aspect,mean_iota,qa_residual,kperp_eff2,growth_rate,frequency,linear_heat_flux_weight,quasilinear_heat_flux,nonlinear_heat_flux_mean,nonlinear_heat_flux_cv,nonlinear_heat_flux_trend
86,0.022031237684975356,0.01792281797650212,0.005724880938140387,-0.004983115723160111,0.001234989579000081,0.0025663784810810767,6.9808016847346295,0.41036086614101847,0.00029902592266563846,0.36752507952267593,0.0281984466723918,-0.17217616424698545,0.38276019067262984,0.022025523072495664,0.008410778100778945,0.0058316124429871555,0.019782215884730094
87,0.022027685311865528,0.017687103140830763,0.0052434651458407215,-0.004840706637711851,0.0012463402014608702,0.001770070558201586,6.982414414597139,0.41021179048053563,0.00030054789115363696,0.367512821497899,0.028197138241713198,-0.17218573096065254,0.3827460719597445,0.022024423240258276,0.008410544860168939,0.005832541810574027,0.01978539568564865
88,0.02201410038503541,0.008059877734945174,0.004885334878382575,-0.004748802015535066,0.00040228425437854377,0.0009628049575336352,6.983614005867645,0.41008538597802036,0.00021270491626063375,0.3674670496872721,0.028194518037419288,-0.17216731245603756,0.3825220253166658,0.02201222698405069,0.00840610758213518,0.005834403319834281,0.01979176479058839
89,0.02201724150259479,0.01310852137854917,0.004669660325569586,-0.004671893034494511,-0.0007520094050469806,0.0001834514056924029,6.984336836700723,0.40997332197461206,0.00024150114498201048,0.3674746511514378,0.028194745700447495,-0.17213844417959762,0.3825853251063434,0.022015591925110215,0.008407433570454835,0.005834241556780531,0.019791211321940776
90,0.02202414642524701,0.016810163167923393,0.004602576037822741,-0.004547152247500173,-0.0011411630897342768,-0.0005071533017884158,6.984561488796228,0.4098560270248972,0.00028669327962021547,0.3674931866858114,0.028195733754760352,-0.17213382280857972,0.3827010877564549,0.02202191435578279,0.008409649494621186,0.005833539554061964,0.019788809436799094
91,0.02201884128836105,0.012058743388230864,0.004677297119211948,-0.004348408991398196,-0.000650640450053504,-0.001080635213146585,6.984309967067764,0.4097359271611586,0.00023176712202483177,0.36747276805972867,0.02819497792671272,-0.17215706775661738,0.38257841768205325,0.022015488587229605,0.008407072981473123,0.005834076555524286,0.01979064677397716
92,0.022018538871552615,0.009738180411503611,0.0048752583415338285,-0.0040522699823889756,0.000377482589503558,-0.0015127033166733197,6.983645209099716,0.40962832103246394,0.00021122684365532373,0.3674686936742777,0.028194990629424783,-0.17219702484866312,0.3825379215134976,0.022013412226960433,0.00840615951616646,0.005834067530122077,0.019790615893776717
93,0.022026001857206375,0.01658088693020207,0.005168861148775449,-0.003640968591177247,0.0008862974457547106,-0.0017856562345704577,6.982659954249526,0.4095685989574177,0.0002558338586204082,0.36749268583771477,0.0281962227789919,-0.17221940400828575,0.38265023407139387,0.022019399967884632,0.008408354544447707,0.005833192135275416,0.01978762075273115
94,0.022021744186036286,0.012644792085050822,0.005524551151926224,-0.0031112965647103145,0.0005443175346007887,-0.0018959215108085134,6.981466246239048,0.4095674420487435,0.00022270951182183722,0.36748379299463874,0.028195703658133522,-0.17221345288550208,0.382571171867707,0.022014977794444064,0.008406723837154195,0.005833560936295263,0.01978888259555492
95,0.022018811503168745,0.008434077721748541,0.00590576525040782,-0.0024764194074465605,-0.00034747216801128374,-0.0018555031245398588,6.980187334219071,0.40961330302204374,0.00020955160870633226,0.36748249352061557,0.0281953706288113,-0.17218894630290643,0.38253582610163717,0.02201276166737129,0.008405993955584817,0.005833797542610359,0.019789692138054073
