kx_target,kx_selected,t_reference,phi_zonal_real,response_normalized,initial_level,initial_normalization,source_path
0.07,0.07000000029802322,1270.1131591796875,-1.4086633687374158e-07,-0.49936065348982794,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1280.11376953125,-1.9445301706465938e-07,-0.689321436401868,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1290.1143798828125,1.3733389746862286e-07,0.48683841937129374,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1300.114990234375,4.6526311808827725e-07,1.649323038062089,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1310.1156005859375,4.294524478712613e-07,1.522376884152331,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1320.1162109375,1.7133595716005389e-07,0.6073731839171459,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1330.1168212890625,8.904766007782776e-08,0.31566731069368115,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1340.117431640625,3.4140118318713735e-07,1.2102417207833875,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1350.1180419921875,3.7151307107616985e-07,1.3169861165545156,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1360.11865234375,2.0168320733407552e-07,0.714951921427027,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1370.1192626953125,2.9340037794071554e-07,1.0400824477600874,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1380.119873046875,3.973782975362809e-07,1.4086764144243331,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1390.1204833984375,8.011638885720091e-08,0.28400662062246457,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1400.12109375,-1.2057276598215384e-07,-0.42742145888190447,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1410.1217041015625,2.1850212368306767e-07,0.7745737249424491,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1420.122314453125,4.147856029891849e-07,1.4703840134105288,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1430.1229248046875,2.1250153633848002e-07,0.7533020905391082,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1440.12353515625,-6.073472968508997e-08,-0.21530008501788492,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1450.1241455078125,-2.4419718515345343e-08,-0.08656608006205342,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1460.124755859375,-8.996138103068801e-09,-0.03189063832943736,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1470.1253662109375,-7.265399311997119e-09,-0.025755298453989408,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1480.1259765625,-3.292471837614764e-08,-0.11671566996888666,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1490.1265869140625,-6.648807217197288e-08,-0.23569525484881268,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1500.127197265625,1.9731197596375162e-08,0.06994562323782187,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1510.1253662109375,-1.4152734890987375e-07,-0.5017038918365698,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1520.1229248046875,-4.491605027613772e-07,-1.5922404682232545,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1530.1204833984375,-2.4727320009045044e-07,-0.8765650440556428,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1540.1180419921875,9.799738740325064e-08,0.3473934262792992,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1550.1156005859375,-9.60878257587855e-10,-0.0034062417273142075,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1560.1131591796875,-1.79255421316588e-07,-0.6354470934420362,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1570.1107177734375,-1.4006488738226419e-07,-0.49651957484261394,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1580.1082763671875,6.277934605197423e-08,0.22254809747964463,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1590.1058349609375,2.723116618620311e-07,0.9653245227935846,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1600.1033935546875,1.842970661581617e-07,0.6533193482235912,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1610.1009521484375,-7.57153018778331e-09,-0.02684050956672689,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1620.0985107421875,1.8014839578695495e-07,0.6386126213102866,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1630.0960693359375,2.4462484943756323e-07,0.8671768385975759,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1640.0936279296875,8.806782552387325e-08,0.31219387031016926,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1650.0911865234375,2.6017251528057024e-07,0.9222921539235095,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1660.0887451171875,5.149145537252656e-07,1.8253336726583265,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1670.0863037109375,3.709510336153268e-07,1.3149937356921955,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1680.0838623046875,2.1128021212637033e-07,0.7489725873361629,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1690.0814208984375,2.515488279419366e-07,0.8917218257636184,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1700.0789794921875,3.0175891372628723e-07,1.0697128334486306,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1710.0765380859375,1.8037628611882155e-07,0.6394204755327395,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1720.0740966796875,6.280536231020564e-08,0.22264032317387447,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1730.0716552734375,-5.210445030624283e-08,-0.18470638856730137,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1740.0692138671875,4.904666197283684e-08,0.1738667570819467,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1750.0667724609375,1.875578177533568e-07,0.664878469327905,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1760.0643310546875,-6.089667895144101e-08,-0.2158741830832711,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1770.0618896484375,-1.4698573905618748e-07,-0.5210534776280191,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1780.0594482421875,1.242292702920554e-07,0.44038349383080344,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1790.0570068359375,7.520541821716879e-08,0.26659759613513206,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1800.0545654296875,-2.154946943824519e-07,-0.7639126124708016,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1810.0521240234375,-1.9353705956697868e-07,-0.6860744354166667,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1820.0496826171875,8.771653136399361e-09,0.031094855872517445,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1830.0472412109375,5.960409011414239e-09,0.021129205210143387,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1840.0447998046875,-3.577470550946817e-08,-0.12681866170500408,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1850.0423583984375,-5.3395001691501955e-08,-0.1892812969336829,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1860.0399169921875,-4.975729835424149e-08,-0.17638591002996393,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1870.0374755859375,8.747054374543203e-08,0.3100765509717151,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1880.0350341796875,4.7023604863080725e-08,0.16669517057806446,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1890.0325927734375,-5.5794095712706324e-08,-0.1977859062306928,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1900.0301513671875,-4.776544910553891e-08,-0.16932495306494502,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1910.0277099609375,8.494881105930628e-10,0.003011371967582306,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1920.0252685546875,-6.265736044634712e-08,-0.22211566760964027,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1930.0228271484375,-4.672510031877342e-08,-0.16563699424138167,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1940.0203857421875,-1.5336561517360276e-08,-0.05436696624304401,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1950.0179443359375,-4.783496159575232e-08,-0.16957136965608408,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1960.0155029296875,-7.399953989532524e-08,-0.2623228474606866,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1970.0130615234375,4.0716985710682935e-08,0.1443386762505693,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1980.0106201171875,1.0970010989444372e-07,0.38887870431311466,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.1,0.10000000149011612,0.10000000149011612,2.8209396177940475e-07,1.0,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,10.10000228881836,3.6808352673622773e-07,1.3048259679661847,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,20.100040435791016,3.4246440674742643e-07,1.214008284995589,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,30.100078582763672,3.5272208006425907e-07,1.2503708971271243,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,40.09996032714844,3.1891038177737163e-07,1.1305111948009614,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,50.09980773925781,2.7366679526732107e-07,0.9701263846311121,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,60.09965515136719,2.3056552185799084e-07,0.8173358990161274,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,70.09950256347656,2.6127946299773364e-07,0.9262143058632787,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,80.09934997558594,2.2258715728001042e-07,0.789053249761056,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,90.09919738769531,2.0829358550238906e-07,0.7383837079975253,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,100.09904479980469,1.915159199173568e-07,0.6789082570548629,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,110.09889221191406,3.901491575323515e-08,0.13830468226662898,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,120.09873962402344,5.063558895615685e-08,0.17949901740808433,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,130.09873962402344,1.3507033231242367e-07,0.47881327009065017,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,140.09934997558594,3.233809690075176e-08,0.11463590605331672,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,150.09996032714844,-1.5284915429164353e-07,-0.5418377384878956,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,160.10057067871094,-2.0865365901291468e-08,-0.073966013911379,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,170.10118103027344,2.73379680383206e-07,0.9691085858724858,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,180.10179138183594,1.8968723236305578e-07,0.6724257093861148,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,190.10240173339844,-2.6460692898862813e-08,-0.09380099003875476,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,200.10301208496094,-2.3117800494420655e-09,-0.008195071014139108,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,210.10362243652344,9.104140387446324e-08,0.3227343233445631,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,220.10423278808594,3.031477901822608e-08,0.10746340980503509,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,230.10484313964844,-3.873452608071201e-08,-0.13731072383251544,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,240.10545349121094,1.4287149821647845e-08,0.0506467764553581,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,250.10606384277344,3.0459959973690445e-08,0.10797806440646146,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,260.1066589355469,2.5376659364637893e-08,0.0899581799077367,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,270.1072692871094,-4.045370524858098e-08,-0.14340507323660992,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,280.1078796386719,4.499007868340763e-08,0.1594861456786144,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,290.1084899902344,1.9619094235588676e-07,0.6954808288640596,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,300.1091003417969,2.2239992478042526e-07,0.788389525878403,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,310.1097106933594,-1.6500313984313737e-08,-0.05849226222437491,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,320.1103210449219,-3.699944642654758e-08,-0.13116000850624676,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,330.1109313964844,1.8126318540575497e-07,0.64256315258354,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,340.1115417480469,3.6128093247429187e-07,1.2807113282233624,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,350.1121520996094,1.7840082079518343e-07,0.632416304375531,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,360.1127624511719,3.600429366348089e-08,0.1276322734324812,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,370.1133728027344,2.001956924747587e-08,0.07096773401740168,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,380.1139831542969,1.7986617719692644e-09,0.006376108728537067,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,390.1145935058594,-2.299649409462932e-08,-0.08152068888526015,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,400.1152038574219,7.910005428193097e-08,0.28040321665511786,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,410.1158142089844,2.2854881727775194e-07,0.8101868463830335,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,420.1164245605469,1.822290378557758e-07,0.6459870204463202,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,430.1170349121094,-1.4677576953836567e-07,-0.5203080867542396,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,440.1176452636719,-1.0130140854296272e-07,-0.35910519992689394,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,450.1182556152344,1.6705298293690168e-07,0.592189148194302,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,460.1188659667969,1.4270159899535755e-07,0.5058654857240407,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,470.1194763183594,2.6808216914691233e-08,0.0950329342237217,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,480.1200866699219,-6.878112328867731e-08,-0.24382345107572206,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,490.1206970214844,-1.0714754038285401e-07,-0.37982925868736794,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,500.1213073730469,1.6395140505369123e-08,0.05811943085187336,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,510.1219177246094,-2.7630805020124466e-08,-0.09794894171372423,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,520.1200561523438,-9.760968733702306e-08,-0.3460183504861868,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,530.1176147460938,3.017502481484072e-08,0.10696799259545069,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,540.1151733398438,3.704518584924242e-08,0.13132215101509853,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,550.1127319335938,-3.7851760554404554e-08,-0.1341813923121273,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,560.1102905273438,1.2013443006951065e-08,0.04258667194140611,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,570.1078491210938,5.9119396908620046e-08,0.20957342204598817,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,580.1054077148438,-4.3754207908679865e-08,-0.15510508496064623,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,590.1029663085938,-2.1866529798112374e-07,-0.7751505796218292,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,600.1005249023438,-1.2013722947838006e-07,-0.4258766430893208,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,610.0980834960938,1.9329860057474107e-08,0.06852277140405404,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,620.0956420898438,-1.4729238067177981e-07,-0.5221394309282,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,630.0932006835938,-2.7938473589499426e-07,-0.9903960160390491,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
