t,heat_flux,wphi,wg
4.1506152343750000e+02,1.1819043159484863e+01,4.1157927513122559e+00,2.1557098388671875e+02
4.1756167602539062e+02,1.3004218101501465e+01,4.4039959907531738e+00,2.2312228393554688e+02
4.2006182861328125e+02,1.2618281364440918e+01,4.6755628585815430e+00,2.3044706726074219e+02
4.2256198120117188e+02,1.0823520660400391e+01,4.5912632942199707e+00,2.2660281372070312e+02
4.2506213378906250e+02,9.9123258590698242e+00,4.4794945716857910e+00,2.1165797424316406e+02
4.2756228637695312e+02,1.0018499374389648e+01,4.1516180038452148e+00,2.0045629882812500e+02
4.3006243896484375e+02,1.0964639663696289e+01,4.0502758026123047e+00,1.9859666442871094e+02
4.3256259155273438e+02,1.1303980827331543e+01,4.0637073516845703e+00,2.0332662963867188e+02
4.3506274414062500e+02,1.1221689224243164e+01,4.0414109230041504e+00,2.0696150207519531e+02
4.3756289672851562e+02,1.1130997657775879e+01,4.1904573440551758e+00,2.0839613342285156e+02
4.4006304931640625e+02,1.1512700080871582e+01,4.1479249000549316e+00,2.0931130981445312e+02
4.4256320190429688e+02,1.2285750389099121e+01,4.3117680549621582e+00,2.1530987548828125e+02
4.4506335449218750e+02,1.1675216674804688e+01,4.5480217933654785e+00,2.1968528747558594e+02
4.4756350708007812e+02,1.0567750930786133e+01,4.5062303543090820e+00,2.1558662414550781e+02
4.5001364135742188e+02,1.0567750930786133e+01,4.5062303543090820e+00,2.1558662414550781e+02
